id,updated_on,query_id,query_hash,execution_time,start_time,end_time,status,base_cost,parsing_time,queueing_time,added_on,Month,Hour,Date,skipped_pages,operator_id,parquet_task_cost_percent_Percentage,parquet_task_cost_percent_Values,RowsInPerThread_max,seek_io_time_Percentage,seek_io_time_Values,operator,read_io_bytes,task_rowsInCount_0_50_75_90_100,filtering_cost_percent_Percentage,filtering_cost_percent_Values,thread_duration_0_50_75_90_100,skipped_row_groups,read_io_time_percent_Percentage,read_io_time_percent_Values,tasks,total_row_groups,partitions,read_io_count,cost_percent,task_duration_0_50_75_90_100,filteringTimePerThread_0_50_75_90_100,InputRowsPerThread_0_50_75_90_100,seek_io_count,cost_percent_str_Percentage,cost_percent_str_Values,parquet_reading_cost_percent_Percentage,parquet_reading_cost_percent_Values,stream_close_time_Percentage,stream_close_time_Values,partition_listing_time_percent_Percentage,partition_listing_time_percent_Values,open_time_percent_Percentage,open_time_percent_Values,rowgroup_listing_time_percent_Percentage,rowgroup_listing_time_percent_Values,parquet_readingTimePerThread_0_50_75_90_100,files,thread_duration_max,row_count_in,row_count_out,memory_consumption,num_chunks,synchronizationTime_Percentage,synchronizationTime_Values,join_type,TotalParquetReadingTime,executionQueueingTime,ReadIOTime,total_query_time,totalClientQueryTime,was_distributed,totalBytes,TotalTableScanFilteringTime,queue_blocked_time_Percentage,queue_blocked_time_Values,planType,parsingTime,totalOpenDuration,firstChild,parallelism,Join_build_row_count_in_v1,Join_build_row_count_in_v2,Join_build_row_count_in
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,10.0,,,8192.0,,,ProjectionOperator,,,,,"[0.0, 1.8E-4, 3.45E-4, 93.917081, 341.684086]",,,,,,,,0.27,,,"[0, 0, 4114, 8192, 8192]",,0.27,22.767,,,,,,,,,,,,,341.684086,167776,12488,,76.0,,,,,,,,,,,,,,,,,JoinOperator,72.0,,,
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,5.0,,,2392.0,,,JoinOperator,,,,,"[0.0, 1.97E-4, 3.61E-4, 0.972208, 16.116438]",,,,,,,,0.01,,,"[0, 0, 0, 1034, 2392]",,0.01,0.544,,,,,,,,,,,,,16.116438,11686,11686,,59.0,,,LEFT,,,,,,,,,,,,,,ColumnarLookupTableBuildOperator,46.0,18301406.0,,18301406.0
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,4.0,,,2392.0,,,ProjectionOperator,,,,,"[0.0, 1.56E-4, 2.46E-4, 0.140477, 0.281067]",,,,,,,,0.0,,,"[0, 0, 0, 1034, 2392]",,0.0,0.034,,,,,,,,,,,,,0.281067,11686,11686,,48.0,,,,,,,,,,,,,,,,,JoinOperator,46.0,,,
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,3.0,,,2392.0,,,InMemoryPartWindowOperator,,,,,"[0.0, 0.004307, 0.005472, 1.607358, 2.450659]",,,,,,,,0.0,,,"[0, 0, 0, 1034, 2392]",,0.0,0.377,,,,,,,,,,,,,2.450659,11686,11686,319815680.0,48.0,,,,,,,,,,,,,,,,,ProjectionOperator,46.0,,,
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,2.0,,,,,,InMemoryWindowOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,0.0,0.0,,,,,,,,,,,,,,,InMemoryPartWindowOperator,0.0,,,
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,1.0,,,,,,ProjectionOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,,,,,,,,,,,,,,,,,InMemoryWindowOperator,0.0,,,
165,2023-06-06 11:59:53,Q91688-26-20230606.115708.467,1425417477,8469.0,1686052628468.0,1686052712426.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:57:11,6,11,6,,0.0,,,,,,SinkOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,0.0,0.0,,2682.1872604793284,0.0,2105.6062769424093,8469.0,83939.0,False,5623633580.0,10.40999578946778,0.0,0.0,"""VOLCANO""",0.0,2632.0,ProjectionOperator,0.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,0.0,9.0,10.69,665.8989851199997,557660.0,0.0,0.0052245333333333,TableScanOperator,840957952.0,"[143, 287178, 403073, 480106, 557660]",0.0,0.02293596,"[0.0, 763.773585, 944.416304, 1179.935486, 1390.151378]",0.0,6.77,422.16478276,74.0,74.0,74.0,511.0,10.72,"[125.705632, 768.010477, 944.416304, 1179.935486, 1390.151378]","[0.0, 0.026617, 0.035941, 0.040813, 0.076878]","[0, 287026, 403073, 480106, 557660]",991.0,10.72,667.8989851199997,9.03,562.5325231466666,0.01,0.6827499733333336,0.0,0.0,0.03,2.0,0.0,0.0,"[0.0, 655.707923, 830.191142, 1054.159552, 1307.371862]",74.0,1392.151378,18301406,18301406,,2352.0,,,,,,,,,,,,,,,,,,74.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,7.0,,,557660.0,,,ColumnarLookupPartBuildOperator,,,,,"[0.0, 0.022457, 0.029793, 0.03547, 0.086027]",,,,,,,,0.0,,,"[0, 287026, 403073, 480106, 557660]",,0.0,0.02,,,,,,,,,,,,,0.086027,18301406,18301406,,2352.0,,,,,,,,,,,,,,,,,TableScanOperator,74.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,6.0,,,,,,ColumnarLookupTableBuildOperator,,,,,,,,,,,,,13.02,,,,,13.02,811.673,,,,,,,,,,,,,,18301406,18301406,,75.0,0.0,0.0,,,,,,,,,,,,,,,ColumnarLookupPartBuildOperator,1.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,0.0,16.0,36.57,2278.776160504762,27890.0,0.0,0.0072711238095238,TableScanOperator,,"[11125, 16011, 17237, 21111, 27890]",0.03,1.855468428571429,"[0.0, 2244.510696, 2507.790324, 2841.783687, 3313.980704]",0.0,28.03,1746.8031087333331,104.0,104.0,99.0,1638.0,36.6,"[1509.852886, 2245.290508, 2507.790324, 2841.783687, 3313.980704]","[0.0, 1.502162, 1.932542, 2.471147, 21.836081]","[0, 15954, 17237, 21111, 27890]",2484.0,36.6,2280.776160504762,30.55,1904.138751657143,0.05,3.1436258380952378,0.0,0.0,0.03,2.0,0.0,0.0,"[0.0, 1858.550047, 2140.200526, 2439.124476, 2860.661915]",99.0,3315.980704,1720839,147711,,208.0,,,,,,,,,,,,,,,,,,104.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,13.0,,,5030.0,,,ColumnarLookupPartBuildOperator,,,,,"[0.0, 0.003905, 0.004907, 0.005817, 0.050846]",,,,,,,,0.0,,,"[0, 973, 2016, 3109, 5030]",,0.0,0.005,,,,,,,,,,,,,0.050846,147711,147711,75497472.0,208.0,,,,,,,,,,,,,,,,,TableScanOperator,104.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,12.0,,,,,,ColumnarLookupTableBuildOperator,,,,,,,,,,,,,0.26,,,,,0.26,16.286,,,,,,,,,,,,,,147711,147711,,105.0,0.0,0.0,,,,,,,,,,,,,,,ColumnarLookupPartBuildOperator,1.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,0.0,19.0,7.52,468.8069924285716,318468.0,0.0,0.0094701666666666,TableScanOperator,149946368.0,"[0, 0, 0, 0, 318468]",0.12,7.775497821428568,"[0.0, 361.591351, 503.454815, 565.383094, 8274.898607]",0.0,5.06,315.5195913214285,416.0,165.0,379.0,958.0,7.63,"[0.0, 0.0, 98.989269, 359.72311, 637.707802]","[0.0, 2.012042, 12.421407, 27.47864, 50.077909]","[0, 0, 20128, 130563, 318468]",3879.0,7.63,475.8069924285716,7.59,473.01299466666654,0.11,6.672345714285713,0.0,0.0,0.11,7.0,0.0,0.0,"[0.0, 257.635969, 365.500197, 449.17393, 17393.74399]",379.0,8281.898607,2563965,167927,,662.0,,,,,,,,,,,,,,,,,,82.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,11.0,,,8192.0,,,JoinOperator,,,,,"[0.0, 0.001494, 0.703202, 1.210224, 1.757557]",,,,,,,,0.01,,,"[0, 0, 4142, 8192, 8192]",,0.01,0.418,,,,,,,,,,,,,1.757557,167927,167927,,85.0,,,INNER,,,,,,,,,,,,,,ColumnarLookupTableBuildOperator,69.0,147711.0,,147711.0
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,10.0,,,8192.0,,,ProjectionOperator,,,,,"[0.0, 1.72E-4, 2.79E-4, 54.395711, 267.120468]",,,,,,,,0.28,,,"[0, 0, 4142, 8192, 8192]",,0.28,17.194,,,,,,,,,,,,,267.120468,167927,8257,,75.0,,,,,,,,,,,,,,,,,JoinOperator,69.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,5.0,,,1801.0,,,JoinOperator,,,,,"[0.0, 1.73E-4, 3.04E-4, 0.877392, 1.974158]",,,,,,,,0.0,,,"[0, 0, 0, 812, 1801]",,0.0,0.198,,,,,,,,,,,,,1.974158,8257,8257,,55.0,,,LEFT,,,,,,,,,,,,,,ColumnarLookupTableBuildOperator,42.0,18301406.0,,18301406.0
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,4.0,,,1801.0,,,ProjectionOperator,,,,,"[0.0, 1.48E-4, 1.8E-4, 0.15902, 0.326177]",,,,,,,,0.0,,,"[0, 0, 0, 812, 1801]",,0.0,0.032,,,,,,,,,,,,,0.326177,8257,8257,,45.0,,,,,,,,,,,,,,,,,JoinOperator,42.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,3.0,,,1801.0,,,InMemoryPartWindowOperator,,,,,"[0.0, 0.004783, 0.005703, 1.687758, 2.040726]",,,,,,,,0.01,,,"[0, 0, 0, 812, 1801]",,0.01,0.32,,,,,,,,,,,,,2.040726,8257,8257,258998272.0,45.0,,,,,,,,,,,,,,,,,ProjectionOperator,42.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,2.0,,,,,,InMemoryWindowOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,0.0,0.0,,,,,,,,,,,,,,,InMemoryPartWindowOperator,0.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,1.0,,,,,,ProjectionOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,,,,,,,,,,,,,,,,,InMemoryWindowOperator,0.0,,,
164,2023-06-06 11:57:27,Q91688-25-20230606.115258.501,867646751,6232.0,1686052378501.0,1686052459947.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:53:01,6,11,6,,0.0,,,,,,SinkOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,0.0,0.0,,2939.6842694704765,0.0,2484.4874828147617,6232.0,81425.0,False,5621704661.0,9.653902209999998,0.0,0.0,"""VOLCANO""",0.0,11.0,ProjectionOperator,0.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,0.0,9.0,11.14,835.8599350000001,557660.0,0.0,0.0054999733333333,TableScanOperator,840957952.0,"[143, 287178, 403073, 480106, 557660]",0.0,0.0614449333333333,"[0.0, 952.684839, 1326.71136, 1498.44075, 1805.09869]",0.0,8.01,601.2797461066668,74.0,74.0,74.0,511.0,11.17,"[131.934331, 953.484926, 1326.71136, 1498.44075, 1805.09869]","[0.0, 0.07342, 0.097353, 0.113584, 0.179695]","[0, 287026, 403073, 480106, 557660]",991.0,11.17,837.8599350000001,9.78,734.0970847199999,0.01,0.6747453466666666,0.0,0.0,0.03,2.0,0.0,0.0,"[0.0, 825.398898, 1204.046314, 1411.263767, 1616.694489]",74.0,1807.09869,18301406,18301406,,2352.0,,,,,,,,,,,,,,,,,,74.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,7.0,,,557660.0,,,ColumnarLookupPartBuildOperator,,,,,"[0.0, 0.030206, 0.036924, 0.041749, 0.077524]",,,,,,,,0.0,,,"[0, 287026, 403073, 480106, 557660]",,0.0,0.026,,,,,,,,,,,,,0.077524,18301406,18301406,,2352.0,,,,,,,,,,,,,,,,,TableScanOperator,74.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,6.0,,,,,,ColumnarLookupTableBuildOperator,,,,,,,,,,,,,8.98,,,,,8.98,674.109,,,,,,,,,,,,,,18301406,18301406,,75.0,0.0,0.0,,,,,,,,,,,,,,,ColumnarLookupPartBuildOperator,1.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,0.0,16.0,34.25,2570.0736205238086,27890.0,0.0,0.0076069047619047,TableScanOperator,,"[11125, 16011, 17237, 21111, 27890]",0.02,1.6474378285714286,"[0.0, 2518.306182, 3001.87744, 3237.73156, 4175.033747]",0.0,28.07,2106.4259757904765,104.0,104.0,99.0,1638.0,34.28,"[1726.366521, 2542.705795, 3001.87744, 3237.73156, 4175.033747]","[0.0, 1.50154, 1.905853, 2.252149, 2.818322]","[0, 15954, 17237, 21111, 27890]",2484.0,34.28,2572.0736205238086,31.46,2360.087869219048,0.04,3.1658034190476183,0.0,0.0,0.03,2.0,0.0,0.0,"[0.0, 2321.553159, 2791.107061, 3001.071729, 3930.502385]",99.0,4177.033747,1720839,147711,,208.0,,,,,,,,,,,,,,,,,,104.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,13.0,,,5030.0,,,ColumnarLookupPartBuildOperator,,,,,"[0.0, 0.003938, 0.004365, 0.00498, 0.03702]",,,,,,,,0.0,,,"[0, 973, 2016, 3109, 5030]",,0.0,0.004,,,,,,,,,,,,,0.03702,147711,147711,75497472.0,208.0,,,,,,,,,,,,,,,,,TableScanOperator,104.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,12.0,,,,,,ColumnarLookupTableBuildOperator,,,,,,,,,,,,,0.22,,,,,0.22,16.284,,,,,,,,,,,,,,147711,147711,,105.0,0.0,0.0,,,,,,,,,,,,,,,ColumnarLookupPartBuildOperator,1.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,0.0,19.0,7.13,534.8810399285718,318468.0,0.0,0.0126053452380952,TableScanOperator,155189248.0,"[0, 0, 0, 163, 318468]",0.13,9.86160552380952,"[0.0, 443.234213, 527.059105, 682.088091, 8576.92991]",0.0,5.55,416.0772373690476,416.0,168.0,379.0,985.0,7.24,"[0.0, 0.0, 109.122389, 442.630101, 754.576443]","[0.0, 1.997181, 13.451211, 32.175159, 54.033063]","[0, 0, 43426, 152010, 318468]",4133.0,7.24,542.8810399285718,7.9,592.7154461785714,0.1,7.760878928571428,0.0,0.0,0.11,8.0,0.0,0.0,"[0.0, 311.133072, 420.855084, 542.726316, 22569.446238]",379.0,8584.92991,3585041,172820,,778.0,,,,,,,,,,,,,,,,,,83.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,11.0,,,8192.0,,,JoinOperator,,,,,"[0.0, 0.001288, 0.712465, 1.207762, 1.394482]",,,,,,,,0.01,,,"[0, 0, 4114, 8192, 8192]",,0.01,0.402,,,,,,,,,,,,,1.394482,172820,172820,,98.0,,,INNER,,,,,,,,,,,,,,ColumnarLookupTableBuildOperator,75.0,147711.0,,147711.0
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,10.0,,,8192.0,,,ProjectionOperator,,,,,"[0.0, 1.97E-4, 4.43E-4, 73.002943, 350.978631]",,,,,,,,0.37,,,"[0, 0, 4114, 8192, 8192]",,0.37,27.804,,,,,,,,,,,,,350.978631,172820,15792,,84.0,,,,,,,,,,,,,,,,,JoinOperator,75.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,5.0,,,2602.0,,,JoinOperator,,,,,"[0.0, 2.21E-4, 4.35E-4, 1.758689, 10.05958]",,,,,,,,0.01,,,"[0, 0, 0, 1801, 2602]",,0.01,0.47,,,,,,,,,,,,,10.05958,15792,15792,,70.0,,,LEFT,,,,,,,,,,,,,,ColumnarLookupTableBuildOperator,50.0,18301406.0,,18301406.0
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,4.0,,,2602.0,,,ProjectionOperator,,,,,"[0.0, 1.97E-4, 2.62E-4, 0.33321, 0.397019]",,,,,,,,0.0,,,"[0, 0, 0, 1801, 2602]",,0.0,0.055,,,,,,,,,,,,,0.397019,15792,15792,,56.0,,,,,,,,,,,,,,,,,JoinOperator,50.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,3.0,,,2602.0,,,InMemoryPartWindowOperator,,,,,"[0.0, 0.005087, 0.011151, 1.797868, 2.201557]",,,,,,,,0.0,,,"[0, 0, 0, 1801, 2602]",,0.0,0.356,,,,,,,,,,,,,2.201557,15792,15792,324009984.0,56.0,,,,,,,,,,,,,,,,,ProjectionOperator,50.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,2.0,,,,,,InMemoryWindowOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,0.0,0.0,,,,,,,,,,,,,,,InMemoryPartWindowOperator,0.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,1.0,,,,,,ProjectionOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,,,,,,,,,,,,,,,,,InMemoryWindowOperator,0.0,,,
163,2023-06-06 11:53:08,Q91688-24-20230606.115101.710,990759536,7503.0,1686052261711.0,1686052344477.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:51:06,6,11,6,,0.0,,,,,,SinkOperator,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,0,0,,0.0,0.0,0.0,,3686.900400117619,0.0,3123.7829592661906,7503.0,82744.0,False,5627052001.0,11.570488285714283,0.0,0.0,"""VOLCANO""",0.0,12.0,ProjectionOperator,0.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,0.0,9.0,6.98,986.1593968800004,557660.0,0.0,0.0022095866666666,TableScanOperator,840957952.0,"[143, 287178, 403073, 480106, 557660]",0.0,0.024801,"[0.0, 1059.316202, 1435.851297, 1626.814769, 2119.051969]",0.0,4.94,698.0210377733333,74.0,74.0,74.0,511.0,14.91,"[297.534453, 1138.482301, 1435.851297, 1626.814769, 2119.051969]","[0.0, 0.025196, 0.034021, 0.040465, 0.057942]","[0, 287026, 403073, 480106, 557660]",991.0,14.91,2107.1593968800003,5.96,842.2779880933333,0.01,0.7072144,0.0,0.0,7.93,1121.0,0.0,0.0,"[0.0, 912.024285, 1262.657426, 1492.313025, 2005.735275]",74.0,3240.051969,18301406,18301406,,2352.0,,,,,,,,,,,,,,,,,,74.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,,7.0,,,557660.0,,,ColumnarLookupPartBuildOperator,,,,,"[0.0, 0.057126, 0.068596, 0.097762, 0.201183]",,,,,,,,0.0,,,"[0, 287026, 403073, 480106, 557660]",,0.0,0.054,,,,,,,,,,,,,0.201183,18301406,18301406,,2352.0,,,,,,,,,,,,,,,,,TableScanOperator,74.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,,6.0,,,,,,ColumnarLookupTableBuildOperator,,,,,,,,,,,,,8.46,,,,,8.46,1195.195,,,,,,,,,,,,,,18301406,18301406,,75.0,0.0,0.0,,,,,,,,,,,,,,,ColumnarLookupPartBuildOperator,1.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,0.0,16.0,26.04,3679.701635114285,27890.0,0.0,0.0042271904761904,TableScanOperator,,"[11125, 16011, 17237, 21111, 27890]",0.02,2.477492542857143,"[0.0, 3633.533026, 4081.268465, 4396.18723, 5497.784092]",0.0,17.73,2505.6378338000004,104.0,104.0,99.0,1638.0,37.76,"[2588.685443, 3646.302583, 4081.268465, 4396.18723, 5497.784092]","[0.0, 1.806475, 2.29735, 2.949543, 34.664573]","[0, 15954, 17237, 21111, 27890]",2484.0,37.76,5335.701635114285,19.73,2787.9445422857134,0.02,3.1399958476190477,0.0,0.0,11.72,1656.0,0.0,0.0,"[0.0, 2705.645842, 3235.157484, 3454.935331, 4483.76802]",99.0,7153.784092,1720839,147711,,208.0,,,,,,,,,,,,,,,,,,104.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,,13.0,,,5030.0,,,ColumnarLookupPartBuildOperator,,,,,"[0.0, 0.006105, 0.0069, 0.008328, 0.034273]",,,,,,,,0.0,,,"[0, 973, 2016, 3109, 5030]",,0.0,0.007,,,,,,,,,,,,,0.034273,147711,147711,75497472.0,208.0,,,,,,,,,,,,,,,,,TableScanOperator,104.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,,12.0,,,,,,ColumnarLookupTableBuildOperator,,,,,,,,,,,,,0.27,,,,,0.27,37.555,,,,,,,,,,,,,,147711,147711,,105.0,0.0,0.0,,,,,,,,,,,,,,,ColumnarLookupPartBuildOperator,1.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,0.0,19.0,6.83,964.509513435294,491440.0,0.0,0.0131106823529411,TableScanOperator,154140672.0,"[0, 0, 0, 409, 491440]",0.24,33.36893627058824,"[0.0, 918.650472, 1201.830214, 1275.045747, 10150.428222]",0.0,5.24,740.6900532941174,416.0,168.0,379.0,987.0,14.14,"[0.0, 0.0, 139.236304, 918.650472, 1359.177982]","[0.0, 13.546709, 58.127571, 94.697995, 167.02449]","[0, 163, 70706, 212340, 491440]",4166.0,14.14,1998.509513435294,9.01,1273.533599082353,1.06,149.26528895294112,0.0,0.0,7.32,1034.0,0.0,0.0,"[0.0, 815.589102, 1008.533394, 1078.84667, 49085.346312]",379.0,11184.428222,4775689,173386,,832.0,,,,,,,,,,,,,,,,,,84.0,,,
162,2023-06-06 11:51:12,Q91688-23-20230606.114849.645,-340455323,14129.0,1686052129646.0,1686052219313.0,3,0.0004556792237442,0.0,0.0,2023-06-06 11:48:51,6,11,6,,11.0,,,8192.0,,,JoinOperator,,,,,"[0.0, 0.003413, 6.344159, 17.873158, 38.557762]",,,,,,,,0.04,,,"[0, 0, 3347, 8167, 8192]",,0.04,5.374,,,,,,,,,,,,,38.557762,173386,173386,,107.0,,,INNER,,,,,,,,,,,,,,ColumnarLookupTableBuildOperator,79.0,147711.0,,147711.0
